,Turn,Text,True,Pred,Don_true,Don_pred
1007,0,The unit is $2950 if you sign by Thursday I'll knock half off the single garage.,6,6,1,0.8432023525238037
1008,0,So that would be $2950 plus $42.50 for the single garage?,0,4,1,0.8432023525238037
1009,0,Yes if you sign by thursday!,6,6,1,0.8432023525238037
1010,0,"I'm happy with this, see you on Wednesday!",0,0,1,0.8432023525238037
1011,0,Ok sounds great!,0,0,1,0.8432023525238037
1012,0,"howdy, how are you today partner",0,0,1,0.5084500908851624
1013,0,"Hello, is the tundra still available",0,0,1,0.5084500908851624
1014,0,indeed it is. let me tell you about this. its loaded with features and its limited model edition. heated seats and nav. I'm asking 36000,0,0,1,0.5084500908851624
1015,0,my hubby has been wanting this truck but I do not have 36000 I have 18000 cash,7,7,1,0.5084500908851624
1016,0,"i'm afraid you are going to have do better than that. this has a moon roof, a camper shell...not to mention its a 4x4 with sequential shift. its also got premium leather interior and everything is in good condition",2,2,1,0.5084500908851624
1017,0,20000 is the most I can do,3,3,1,0.5084500908851624
1018,0,"look, i'm willing to work with you. if you can come up with 31000, i'll let you have it. that is a steal!",4,4,1,0.5084500908851624
1019,0,I understand but it is a 2014 making it 3 years old... I can push out the most to 25500,2,2,1,0.5084500908851624
1020,0,"tell you what. give me your used car as a trade-in, and i'll let you have it for 30000",6,0,1,0.5084500908851624
1021,0,"I do not have a car as trade in, this will make my husbands day! If i am able to get him his dream car! I can give you my savings as well i have 28500",7,7,1,0.5084500908851624
1022,0,you've got a deal. 28500 and your car for trade in.,0,4,1,0.5084500908851624
1023,0,"Hello, is this listing still available?",0,0,1,0.7912859916687012
1024,0,Yes it is. Are you interested?,0,0,1,0.7912859916687012
1025,0,I am. Is this pet-friendly?,5,5,1,0.7912859916687012
1026,0,Yes it is.,0,0,1,0.7912859916687012
1027,0,Is there a deposit that goes along with that?,5,5,1,0.7912859916687012
1028,0,Yes there's a $1000 deposit due at move in.,0,0,1,0.7912859916687012
1029,0,"What about utilites like power, water, elecricity?",5,5,1,0.7912859916687012
1030,0,That is not included in rent.,0,0,1,0.7912859916687012
1031,0,Is this house located near any shopping centers?,5,5,1,0.7912859916687012
1032,0,Yes plenty of shopping in walking distance and a mall not too far away.,0,0,1,0.7912859916687012
1033,0,How is the surrounding area?,5,5,1,0.7912859916687012
1034,0,It's located in a very family friendly neighborhood and in a really great school district.,0,0,1,0.7912859916687012
1035,0,Awesome. Given I have to pay for my own utilites would you be willing to take $2500 for rent monthly?,2,2,1,0.7912859916687012
1036,0,"I could do $2695, will that work for you?",4,4,1,0.7912859916687012
1037,0,"Yes, that would be fine!!",0,0,1,0.7912859916687012
1038,0,"Great, it's a deal :) Thank you and I hope you enjoy your new home!!",0,0,1,0.7912859916687012
1039,0,Hello! Any questions?,0,0,1,0.4428691565990448
1040,0,What has been replaced on the truck and what is original?,5,5,1,0.4428691565990448
1041,0,The motor has been replaced as well as the transmission but everything else is original.,0,0,1,0.4428691565990448
1042,0,How many miles are on it?,5,5,1,0.4428691565990448
1043,0,"109,000 miles",0,0,1,0.4428691565990448
1044,0,How many of those on the new motor?,5,5,1,0.4428691565990448
1045,0,"25,000 of those are on the new motor",0,0,1,0.4428691565990448
1046,0,Do you know how many miles are on the new transmission?,5,5,1,0.4428691565990448
1047,0,"25,000 miles as well. We replaced the motor and transmission at the same time.",0,0,1,0.4428691565990448
1048,0,What kind of fuel does it use?,5,5,1,0.4428691565990448
1049,0,diesel,0,0,1,0.4428691565990448
1050,0,How does it run?,5,5,1,0.4428691565990448
1051,0,"It runs fantastic, I just had someone else interested come drive it today!",0,0,1,0.4428691565990448
1052,0,Did they make an offer?,0,0,1,0.4428691565990448
1053,0,They said they have to talk to their wife but seem very interested!,0,0,1,0.4428691565990448
1054,0,What price do you have in mind?,0,0,1,0.4428691565990448
1055,0,I cannot go any lower than $6700 for it because the money we have put into it.,3,4,1,0.4428691565990448
1056,0,Why are you selling?,1,1,1,0.4428691565990448
1057,0,We are wanting to build a new house and really don`t use this vehicle.,0,0,1,0.4428691565990448
1058,0,"I am interested, but the diesel is not ideal for my use.   Are there circumstances under which you would think about accepting $6400",4,4,1,0.4428691565990448
1059,0,"I am not in a rush to sell and have many people very interested, so I have to stay firm at 6700",3,3,1,0.4428691565990448
1060,0,So you want to end our negotiation?,0,0,1,0.4428691565990448
1061,0,"If you aren`t interested, sure.",0,0,1,0.4428691565990448
1062,0,"I am interested, just not 6700 interested",4,4,1,0.4428691565990448
1063,0,What are you wanting to pay?,0,0,1,0.4428691565990448
1064,0,"I was thinking 6400, but  if you will do the deal right now I will split the difference and offer 6550.",6,6,1,0.4428691565990448
1065,0,That sounds good!,0,0,1,0.4428691565990448
1066,0,"hi, i am very interested in your car",0,0,0,0.6741709113121033
1067,0,great! do you have any questions?,0,0,0,0.6741709113121033
1068,0,How does it run?,5,5,0,0.6741709113121033
1069,0,it runs great! I keep up with all oil changes and tune ups. no issues,0,0,0,0.6741709113121033
1070,0,thats great! would you accept any lower?,4,4,0,0.6741709113121033
1071,0,how much lower? give me your best offer. I might work with you!,4,0,0,0.6741709113121033
1072,0,my budget is 3510 max,7,7,0,0.6741709113121033
1073,0,can you pick it up tonight?,0,6,0,0.6741709113121033
1074,0,I can!,0,0,0,0.6741709113121033
1075,0,you have a deal then! 3510!,0,0,0,0.6741709113121033
1076,0,great! see you soon!,0,0,0,0.6741709113121033
1077,0,Hi. Interested in my phone?,0,0,0,0.8656055927276611
1078,0,"Hi, yes, how much storage does the phone have?",5,5,0,0.8656055927276611
1079,0,It's actually this new technology call unlimited cloud.,0,0,0,0.8656055927276611
1080,0,"Okay, what size is the phone?",5,5,0,0.8656055927276611
1081,0,It's yuge.,0,0,0,0.8656055927276611
1082,0,would you take $525?,4,4,0,0.8656055927276611
1083,0,$600 and you have a deal.,4,3,0,0.8656055927276611
1084,0,Does it come with a case?,5,5,0,0.8656055927276611
1085,0,Yep! I actually have two. One is a lifeproof (water proof case).,0,0,0,0.8656055927276611
1086,0,"Okay great, can you do $575?",4,4,0,0.8656055927276611
1087,0,I guess. Sure!,0,0,0,0.8656055927276611
1088,0,Hi how are you?,0,0,0,0.7968242764472961
1089,0,Hello....Thanks....I am doing good...How about you?,0,0,0,0.7968242764472961
1090,0,Very well do you have any questions about the bike 150 is a very fair price!,0,0,0,0.7968242764472961
1091,0,"The bike is indeed good one...I just wanted to check about the wear and tear...on scale of 1-5 (5 being brand new), how would you rate it?",0,2,0,0.7968242764472961
1092,0,I would give it a solid 4 my son did learn to ride on it so there is SOME evidence of use but very little.,0,0,0,0.7968242764472961
1093,0,Thats great...and how old is the bike in months?,0,0,0,0.7968242764472961
1094,0,14 months old,0,0,0,0.7968242764472961
1095,0,Ok...I recently bought a second hand Mountain bike roughly an year old for my elder son and had to change the tyres as it was kept in snow,0,0,0,0.7968242764472961
1096,0,Ah that is not a problem at all the tires were replaced 3 months ago!,0,0,0,0.7968242764472961
1097,0,You had to change the tyres within a year for a brand new bike? Anyways its good to know....would you consider $65 for it? I can pick it up...it may sound way less...but I saw few more in that band,0,4,0,0.7968242764472961
1098,0,No that is less than my asking price and a very unfair price for a bike of this quality i would consider 110 and i can drop it off whenever you like.,0,6,0,0.7968242764472961
1099,0,Its still more than the budget and market price even if you take a modest 20% depreciation,0,4,0,0.7968242764472961
1100,0,The lowest i am willing to go is $100. Will you accept that?,0,3,0,0.7968242764472961
1101,0,Lets settle in between....my 65 and your 110....that would be $87,0,4,0,0.7968242764472961
1102,0,Sure if tha's all you are willing to do,0,0,0,0.7968242764472961
1103,0,"Hey there, do you still have the car?",0,0,1,0.4143901765346527
1104,0,Yes I do.,0,0,1,0.4143901765346527
1105,0,How many miles are on it?,0,5,1,0.4143901765346527
1106,0,31k,0,0,1,0.4143901765346527
1107,0,Does the remote key start work?,0,5,1,0.4143901765346527
1108,0,Yes it does.,0,0,1,0.4143901765346527
1109,0,"I have 12000,00 cash today?",0,4,1,0.4143901765346527
1110,0,"I was asking 13,000 but 12,000 seems reasonable enough. Would you be able to pick it up in person?",0,6,1,0.4143901765346527
1111,0,Yes can pick it up today.,0,0,1,0.4143901765346527
1112,0,We have a deal then.,0,0,1,0.4143901765346527
1113,0,Hello,0,0,1,0.34096255898475647
1114,0,hi,0,0,1,0.34096255898475647
1115,0,"I am sorry, what's the make of the car?",0,5,1,0.34096255898475647
1116,0,1997 ford mustang,0,0,1,0.34096255898475647
1117,0,Wha's the condition? Any accidents?,0,1,1,0.34096255898475647
1118,0,"no accidents, no dents on exterior, interior in good condition, no upholstery stains or tears",0,0,1,0.34096255898475647
1119,0,"That's good, and the mileage please?",0,5,1,0.34096255898475647
1120,0,"it was my grandmothers car, it hasnt been driven since she passed away in 2007. was bought brand new in 1997. mileage is 70,000",0,0,1,0.34096255898475647
1121,0,"Not bad. I was hoping for a better offer, I see your starting price is $3000, any chance you can accept $2300? I am really in need for a car right now but can not go so high",0,4,1,0.34096255898475647
1122,0,if you can do at least 2700 i can buy brand new tires and a new battery since it has been sitting,0,2,1,0.34096255898475647
1123,0,"One last thing, I will give you $2600 and please do not spend money for a new battery, I can use one I have in my garage from my previous car",0,4,1,0.34096255898475647
1124,0,Are appliances included? Washer and Dryer?,0,5,0,0.3901907801628113
1125,0,All appliances are there including washer and dryer.,0,0,0,0.3901907801628113
1126,0,What about pets? Smokers?,0,5,0,0.3901907801628113
1127,0,Pets are ok but smoking inside is not.,0,0,0,0.3901907801628113
1128,0,"Did the previous occupant have pets? If so, have the carpets been shampooed or replaced?",0,5,0,0.3901907801628113
1129,0,The last occupant did not have pets. The carpets have been cleaned and the walls freshly painted.,0,0,0,0.3901907801628113
1130,0,Do you have an available unit at the end of a row? Having one neighbor is fine. I can't stand having at attached neighbor on both sides.,0,1,0,0.3901907801628113
1131,0,"Yes, this unit is on the end. It's a gorgeous home and I am sure you will be please with it and all the amenities. Pool and clubhouse!",0,0,0,0.3901907801628113
1132,0,"It's overpriced. $1,500 and I'll move in the beginning of the month.",0,6,0,0.3901907801628113
1133,0,I'm afraid that price is way to low for this unit. The lowest I could go is 2600.,0,3,0,0.3901907801628113
1134,0,"2,250?",0,4,0,0.3901907801628113
1135,0,"Hey there, can you tell me about this sofa.",0,5,1,0.8188701272010803
1136,0,SELLING A NICE LEATHER SOFA PARTIALLY NEW NO TEARS NO STAINS AND SEATS COMFOTABLY,0,0,1,0.8188701272010803
1137,0,Is it soft leather or hard leather?,5,5,1,0.8188701272010803
1138,0,SOFT LAMB SKIN LEATHER IN A LIGHT TAN,0,0,1,0.8188701272010803
1139,0,Awesome. Will you take $210,4,4,1,0.8188701272010803
1140,0,THATS TP LOW WAS ASKING 415 WELL 399 CAN DO A LOT,4,0,1,0.8188701272010803
1141,0,I have $390 cash in my pocket and I can get it today. Will that work?,4,6,1,0.8188701272010803
1142,0,YES THAT WILL WORK VERY WELL I CAN DELIVER,0,0,1,0.8188701272010803
1143,0,Even better. Thank you.,0,0,1,0.8188701272010803
1144,0,Hi I am interested in in the Lewis Apartment Communities,0,0,1,0.8530079126358032
1145,0,Its a good choice. Our price is $1556,0,0,1,0.8530079126358032
1146,0,"I am loving all of the features it has to offer. I can definitely see myself, my family, and including my dog, living here.",0,0,1,0.8530079126358032
1147,0,Its a great place for families,0,0,1,0.8530079126358032
1148,0,I know you have a list price for it but would you be willing to accept a lower price? I was looking to pay a lower price for it. Thanks,0,4,1,0.8530079126358032
1149,0,yes the price is negotiable.,0,0,1,0.8530079126358032
1150,0,"I was looking to pay around $1,089",0,4,1,0.8530079126358032
1151,0,"Keeping in mind that these are very desirable and selling fast, i am sorry but your iffer is too low",0,2,1,0.8530079126358032
1152,0,what is the lowest that you are willing to go?,0,4,1,0.8530079126358032
1153,0,i think 1400 is a steal,0,0,1,0.8530079126358032
1154,0,okay that's a deal. I'm ready to move my family and I into this beautiful community,0,0,1,0.8530079126358032
1155,0,i think you will be very happy here. Thank you and welcome.,0,0,1,0.8530079126358032
1156,0,I'm looking forward to it,0,0,1,0.8530079126358032
1157,0,Hello I am interested in this apartment?,0,0,1,0.438296377658844
1158,0,"Hi, are you interested in the apartment?",0,0,1,0.438296377658844
1159,0,Yes I am how is the neighborhood?,0,5,1,0.438296377658844
1160,0,"Great! The neighborhood is beautiful. There is a lot of natural space, and really close to a lot of great amenities, like downtown Berkeley but also a lot of shopping areas.",0,0,1,0.438296377658844
1161,0,Is it walking distance from the college?,0,5,1,0.438296377658844
1162,0,"It is right next to the bus stop, so I usually take the bus, but you could definitely walk on a nice day!",0,0,1,0.438296377658844
1163,0,Sounds good. Would you accept $1237 if i paid today with cash?,0,6,1,0.438296377658844
1164,0,I really don't want to go below 1300 (I have to pay my student loans!) but I can let you move in right away if you'd like.,0,6,1,0.438296377658844
1165,0,I can bring you $1290 right now?,0,4,1,0.438296377658844
1166,0,Did I mention that water is covered? My old apartment I had to pay fifty extra bucks a month for water!,0,1,1,0.438296377658844
1167,0,Oh really. I can do $1300 than since the water is accepted.,0,0,1,0.438296377658844
1168,0,Hello! I see you have a 4 bedroom home,0,0,1,0.6888917088508606
1169,0,"Yes, and I would like to rent out the upstairs - 2 bedrooms and a bath.",0,0,1,0.6888917088508606
1170,0,how are the schools in that area?,0,5,1,0.6888917088508606
1171,0,The schools here are very highly rated.,0,0,1,0.6888917088508606
1172,0,what exactly do you look for on the credit check?,0,5,1,0.6888917088508606
1173,0,I want to be sure there are no evictions.,0,0,1,0.6888917088508606
1174,0,"ok, I don't have that problem lol. I see you are asking $2800 thats a bit steep for me",0,4,1,0.6888917088508606
1175,0,"I could come down a little, but it is a beautiful home that I think you'll love.",0,2,1,0.6888917088508606
1176,0,I can afford about $1959,0,4,1,0.6888917088508606
1177,0,I would need at least $1650. I still have to pay the house payment and taxes on it.,0,7,1,0.6888917088508606
1178,0,ok so I can afford $1959,0,0,1,0.6888917088508606
1179,0,"Oh, I am sorry, I made a typo. I meant to say $2650. But what about $2600, since I made that mistake?",0,4,1,0.6888917088508606
1180,0,I think I can manage to make $2600,0,4,1,0.6888917088508606
1181,0,HI! How are you?,0,0,1,0.8432023525238037
1182,0,I'm well and you?,0,0,1,0.8432023525238037
1183,0,Great! Are you interested in one of our 1 bedrooms?,0,0,1,0.8432023525238037
1184,0,"Yes, may I ask what the amenities are at this location?",0,5,1,0.8432023525238037
1185,0,There is a gym in the lower level and an indoor pool!!,0,0,1,0.8432023525238037
1186,0,Are there extra fees for these services?,0,5,1,0.8432023525238037
1187,0,Nope they come with the monthly fee.,0,0,1,0.8432023525238037
1188,0,And what about parking? Covered? Extra fees?,0,5,1,0.8432023525238037
1189,0,Yes there are parking garages in the back. They are an extra fee each month to rent out. Some people also rent them out as storage.,0,0,1,0.8432023525238037
1190,0,May I ask what the additional fee would be for the parking garage?,0,5,1,0.8432023525238037
1191,0,The singles are $85 a month and the doubles are $130.,0,0,1,0.8432023525238037
1192,0,"I am very interested in the one bedroom and definitely would like to rent the single garage, but I'm not sure I really want to pay the additional $85 per month. Is there any ""wiggle"" room with the price?",0,4,1,0.8432023525238037
1193,0,The unit is $2950 if you sign by Thursday I'll knock half off the single garage.,0,6,1,0.8432023525238037
1194,0,So that would be $2950 plus $42.50 for the single garage?,0,4,1,0.8432023525238037
1195,0,Yes if you sign by thursday!,0,6,1,0.8432023525238037
1196,0,"I'm happy with this, see you on Wednesday!",0,0,1,0.8432023525238037
1197,0,Ok sounds great!,0,0,1,0.8432023525238037
1198,0,"howdy, how are you today partner",0,0,1,0.5084500908851624
1199,0,"Hello, is the tundra still available",0,0,1,0.5084500908851624
1200,0,indeed it is. let me tell you about this. its loaded with features and its limited model edition. heated seats and nav. I'm asking 36000,0,0,1,0.5084500908851624
1201,0,my hubby has been wanting this truck but I do not have 36000 I have 18000 cash,0,7,1,0.5084500908851624
1202,0,"i'm afraid you are going to have do better than that. this has a moon roof, a camper shell...not to mention its a 4x4 with sequential shift. its also got premium leather interior and everything is in good condition",0,2,1,0.5084500908851624
1203,0,20000 is the most I can do,0,3,1,0.5084500908851624
1204,0,"look, i'm willing to work with you. if you can come up with 31000, i'll let you have it. that is a steal!",0,4,1,0.5084500908851624
1205,0,I understand but it is a 2014 making it 3 years old... I can push out the most to 25500,0,2,1,0.5084500908851624
1206,0,"tell you what. give me your used car as a trade-in, and i'll let you have it for 30000",0,0,1,0.5084500908851624
1207,0,"I do not have a car as trade in, this will make my husbands day! If i am able to get him his dream car! I can give you my savings as well i have 28500",0,7,1,0.5084500908851624
1208,0,you've got a deal. 28500 and your car for trade in.,0,4,1,0.5084500908851624
1209,0,"Hello, is this listing still available?",0,0,1,0.7912859916687012
1210,0,Yes it is. Are you interested?,0,0,1,0.7912859916687012
1211,0,I am. Is this pet-friendly?,0,5,1,0.7912859916687012
1212,0,Yes it is.,0,0,1,0.7912859916687012
1213,0,Is there a deposit that goes along with that?,0,5,1,0.7912859916687012
1214,0,Yes there's a $1000 deposit due at move in.,0,0,1,0.7912859916687012
1215,0,"What about utilites like power, water, elecricity?",0,5,1,0.7912859916687012
1216,0,That is not included in rent.,0,0,1,0.7912859916687012
1217,0,Is this house located near any shopping centers?,0,5,1,0.7912859916687012
1218,0,Yes plenty of shopping in walking distance and a mall not too far away.,0,0,1,0.7912859916687012
1219,0,How is the surrounding area?,0,5,1,0.7912859916687012
1220,0,It's located in a very family friendly neighborhood and in a really great school district.,0,0,1,0.7912859916687012
1221,0,Awesome. Given I have to pay for my own utilites would you be willing to take $2500 for rent monthly?,0,2,1,0.7912859916687012
1222,0,"I could do $2695, will that work for you?",0,4,1,0.7912859916687012
1223,0,"Yes, that would be fine!!",0,0,1,0.7912859916687012
1224,0,"Great, it's a deal :) Thank you and I hope you enjoy your new home!!",0,0,1,0.7912859916687012
1225,0,hello how are you? are you interested in the glass shelf?,0,0,0,0.8224223256111145
1226,0,"Hi, I'm great! Yes, I'm interested in buying the glass shelf. I'm wondering if it will fit in my china cabinet though.",5,5,0,0.8224223256111145
1227,0,"oh I think it should, depending on the measurements. I had it in a china cabinet myself!",0,0,0,0.8224223256111145
1228,0,Cool. Is it tempered glass? Smoke colored or clear?,5,5,0,0.8224223256111145
1229,0,Yes it is tempered and it is clear glass,0,0,0,0.8224223256111145
1230,0,That sounds good. Well based on the dimensions in your ad it looks like it will fit. What is the least you will take for it?,4,0,0,0.8224223256111145
1231,0,"Well if you can come pick it up from me, I could let you have it for $15 if you can come today",6,6,0,0.8224223256111145
1232,0,Oh that's fantastic!! I can come over in about an hour. Does that work for you?,0,0,0,0.8224223256111145
1233,0,"That's perfect, see you then! Thank you!",0,0,0,0.8224223256111145
1234,0,Hello! Any questions?,0,0,1,0.4428691565990448
1235,0,What has been replaced on the truck and what is original?,0,5,1,0.4428691565990448
1236,0,The motor has been replaced as well as the transmission but everything else is original.,0,0,1,0.4428691565990448
1237,0,How many miles are on it?,0,5,1,0.4428691565990448
1238,0,"109,000 miles",0,0,1,0.4428691565990448
1239,0,How many of those on the new motor?,0,5,1,0.4428691565990448
1240,0,"25,000 of those are on the new motor",0,0,1,0.4428691565990448
1241,0,Do you know how many miles are on the new transmission?,0,5,1,0.4428691565990448
1242,0,"25,000 miles as well. We replaced the motor and transmission at the same time.",0,0,1,0.4428691565990448
1243,0,What kind of fuel does it use?,0,5,1,0.4428691565990448
1244,0,diesel,0,0,1,0.4428691565990448
1245,0,How does it run?,0,5,1,0.4428691565990448
1246,0,"It runs fantastic, I just had someone else interested come drive it today!",0,0,1,0.4428691565990448
1247,0,Did they make an offer?,0,0,1,0.4428691565990448
1248,0,They said they have to talk to their wife but seem very interested!,0,0,1,0.4428691565990448
1249,0,What price do you have in mind?,0,0,1,0.4428691565990448
1250,0,I cannot go any lower than $6700 for it because the money we have put into it.,0,4,1,0.4428691565990448
1251,0,Why are you selling?,0,1,1,0.4428691565990448
1252,0,We are wanting to build a new house and really don`t use this vehicle.,0,0,1,0.4428691565990448
1253,0,"I am interested, but the diesel is not ideal for my use.  Are there circumstances under which you would think about accepting $6400",0,4,1,0.4428691565990448
1254,0,"I am not in a rush to sell and have many people very interested, so I have to stay firm at 6700",0,3,1,0.4428691565990448
1255,0,So you want to end our negotiation?,0,0,1,0.4428691565990448
1256,0,"If you aren`t interested, sure.",0,0,1,0.4428691565990448
1257,0,"I am interested, just not 6700 interested",0,4,1,0.4428691565990448
1258,0,What are you wanting to pay?,0,0,1,0.4428691565990448
1259,0,"I was thinking 6400, but if you will do the deal right now I will split the difference and offer 6550.",0,6,1,0.4428691565990448
1260,0,That sounds good!,0,0,1,0.4428691565990448
1261,0,"hi, i am very interested in your car",0,0,0,0.6741709113121033
1262,0,great! do you have any questions?,0,0,0,0.6741709113121033
1263,0,How does it run?,0,5,0,0.6741709113121033
1264,0,it runs great! I keep up with all oil changes and tune ups. no issues,0,0,0,0.6741709113121033
1265,0,thats great! would you accept any lower?,0,4,0,0.6741709113121033
1266,0,how much lower? give me your best offer. I might work with you!,0,0,0,0.6741709113121033
1267,0,my budget is 3510 max,0,7,0,0.6741709113121033
1268,0,can you pick it up tonight?,0,6,0,0.6741709113121033
1269,0,I can!,0,0,0,0.6741709113121033
1270,0,you have a deal then! 3510!,0,0,0,0.6741709113121033
1271,0,great! see you soon!,0,0,0,0.6741709113121033
1272,0,Hi. Interested in my phone?,0,0,0,0.8656055927276611
1273,0,"Hi, yes, how much storage does the phone have?",0,5,0,0.8656055927276611
1274,0,It's actually this new technology call unlimited cloud.,0,0,0,0.8656055927276611
1275,0,"Okay, what size is the phone?",0,5,0,0.8656055927276611
1276,0,It's yuge.,0,0,0,0.8656055927276611
1277,0,would you take $525?,0,4,0,0.8656055927276611
1278,0,$600 and you have a deal.,0,3,0,0.8656055927276611
1279,0,Does it come with a case?,0,5,0,0.8656055927276611
1280,0,Yep! I actually have two. One is a lifeproof (water proof case).,0,0,0,0.8656055927276611
1281,0,"Okay great, can you do $575?",0,4,0,0.8656055927276611
1282,0,I guess. Sure!,0,0,0,0.8656055927276611
1283,0,you have good taste in cars my friend,0,0,0,0.34425079822540283
1284,0,"Hi there, I am interested in making a deal on your car.",0,0,0,0.34425079822540283
1285,0,"I know you are, it's so nice. I'm not really willing to negotatie on the price however",3,4,0,0.34425079822540283
1286,0,Well that does not look hopeful. I was hoping to get a great deal somewhere around 16000.,4,4,0,0.34425079822540283
1287,0,"WOAH, I'm insulted",1,0,0,0.34425079822540283
1288,0,I am just on a tight budget.,7,7,0,0.34425079822540283
1289,0,Well that's not my problem buddy. I need a real buyer not a joker like u,1,0,0,0.34425079822540283
1290,0,I am a real buyer. Is there some incentive or extra you can offer if I can come up in price?,7,6,0,0.34425079822540283
1291,0,"i'll take it to thecar wash and get the oil changed, but i'm firm on the price",3,6,0,0.34425079822540283
1292,0,can you deliver to another city? one that is 35 miles away?,6,6,0,0.34425079822540283
1293,0,that's no problem at all if you pay full price,0,0,0,0.34425079822540283
1294,0,"I think the max I can manage is 23,000.",4,3,0,0.34425079822540283
1295,0,"brah, that's too low. don't waste my time mang",4,4,0,0.34425079822540283
1296,0,"alright, looks like we are at an impasse. Juts too high a price for me.",7,3,0,0.34425079822540283
1297,0,i want to live in your house but i cant pay 1000k,4,3,0,0.8641300201416016
1298,0,It really is a nice home.,2,0,0,0.8641300201416016
1299,0,"i agree i lvoe the area , how old is the home",5,5,0,0.8641300201416016
1300,0,I am not positive. It looks nice I can't tell sorry.,0,0,0,0.8641300201416016
1301,0,will you do 500 ? i need to buy new beds and furtinure,6,2,0,0.8641300201416016
1302,0,I can't do half. I am sorry. It has a garage and a fenced in yard if you have kids.,2,2,0,0.8641300201416016
1303,0,i can do 600 if you waive the deposit,6,6,0,0.8641300201416016
1304,0,Honestly I think the lowest I can do is $800 with the deposit. I am sorry. That is what they go for in this neighborhood.,3,3,0,0.8641300201416016
1305,0,ok i can do 750 lowest and fits my bussdet,3,6,0,0.8641300201416016
1306,0,Ok I think we can make a deal.,0,0,0,0.8641300201416016
1307,0,deal,0,0,0,0.8641300201416016
1308,0,I think this is a fair price,3,0,0,0.5105182528495789
1309,0,Why is there an offer there already?,0,1,0,0.5105182528495789
1310,0,This is within the area comps and reasonable for this size of home.,2,0,0,0.5105182528495789
1311,0,I can't accept that low. That is $1000 less then asking price.,2,3,0,0.5105182528495789
1312,0,My final offer would be 1850.00,3,3,0,0.5105182528495789
1313,0,I really don't think I could go that low.,4,4,0,0.5105182528495789
1314,0,What is your bottom line?,0,5,0,0.5105182528495789
1315,0,"For a 4 Bedroom, 2 1/2 bath with a 2 car garage in California. it has a tennis court a children play structure.I think the best I could is $2000.",2,2,0,0.5105182528495789
1316,0,I don't see anything in the listing about a tennis court or a child's play structure. I am not willing to go over $1850 and will assume all maintenance issues with this rental.,2,6,0,0.5105182528495789
1317,0,You can't make another offer anyway. I can't erase your original offer. I am going to have to reject.,3,3,0,0.5105182528495789
1318,0,ok,0,0,0,0.5105182528495789
1319,0,Hello,0,0,1,0.8109744191169739
1320,0,"Hi, can you tell me if this has all the cords?",1,5,1,0.8109744191169739
1321,0,It has many cords,0,0,1,0.8109744191169739
1322,0,"But all the correct cords for it to function, right?",1,5,1,0.8109744191169739
1323,0,"Oh yes, and more",0,0,1,0.8109744191169739
1324,0,would you be willing to take a lower price say $450?,4,4,1,0.8109744191169739
1325,0,I might be able to drop it to 475 for you,4,4,1,0.8109744191169739
1326,0,You say there are extra cords?,5,1,1,0.8109744191169739
1327,0,"Many cords, all of which plug into the various orifices",0,1,1,0.8109744191169739
1328,0,okay let's agree at $475 .,0,0,1,0.8109744191169739
1329,0,just a moment,0,0,0,0.553142249584198
1330,0,sure i am waiting,0,0,0,0.553142249584198
1331,0,your the buyer right?,0,5,0,0.553142249584198
1332,0,yes i like to buy this car,0,0,0,0.553142249584198
1333,0,give me an offer,0,0,0,0.553142249584198
1334,0,i can offer 6750 for this model,4,4,0,0.553142249584198
1335,0,how about9000,4,4,0,0.553142249584198
1336,0,new car price 11000 only. this cars it 2014 model 4 years old cant give much for this one,2,2,0,0.553142249584198
1337,0,make offer,0,0,0,0.553142249584198
1338,0,i can give a 250 more that what i can do max,3,3,0,0.553142249584198
1339,0,Hello,0,0,1,0.8558241128921509
1340,0,Hi there. How can I help you?,0,0,1,0.8558241128921509
1341,0,I'm interested in your sound system. Does the remote work?,1,5,1,0.8558241128921509
1342,0,"Yes the remote works very well, and its a great piece of equipment to have.",0,0,1,0.8558241128921509
1343,0,I'm not so sure if I know how to hook it up. Is it difficult? Could you show me how if i bought it?,5,5,1,0.8558241128921509
1344,0,Yes for sure I can do that! I can even send you paper instructions with it to help you do that,0,0,1,0.8558241128921509
1345,0,Oh that would be helpful. Well how about $100? It's pretty old and doesn't even have an input for mp3s,2,2,1,0.8558241128921509
1346,0,"Well my friend, this instrument is old but its an asset. Its something which was very well worth it. I can give it to you for 150",2,2,1,0.8558241128921509
1347,0,"I understand, and I'm definitely interested as I still have many CDs. Would you be able to take $120 cash if I come and pick it up?",6,6,1,0.8558241128921509
1348,0,Okay I guess I could do that.Would you pay cash or credit?,0,6,1,0.8558241128921509
1349,0,"Cash, today!",0,0,1,0.8558241128921509
1350,0,hello,0,0,1,0.4501601457595825
1351,0,"Hello, do you have any questions about the car?",0,0,1,0.4501601457595825
1352,0,can you tell me a features i'm very interrested,5,5,1,0.4501601457595825
1353,0,"It is a great car, it is a Toyota so you know it is great quality. It was in a minor accident but everything has been repaired back to new.",0,0,1,0.4501601457595825
1354,0,i'm looking for a mini van like this however the price is kinda steep for a 2013 can you make me a deal,4,7,1,0.4501601457595825
1355,0,Sure I can definitely negotiate the price. What price range were you thinking of...,0,0,1,0.4501601457595825
1356,0,i can offer you 10140 if that sounds ok with you,4,4,1,0.4501601457595825
